"Data de Ocorrência",Monitoramento,Servico,"Manifestações Quantidade","Usuário","Título","Conteúdo",Link,"Tipo Conteudo","Manifestacoes Detalhado","data_ultima_atualizacao",datacoleta
"2025-03-24T22:04:18.000Z","Desinformação em Políticas Públicas",X,2578854,duardomatos,,"@Dany__jorge amg é fake do davi brito ouvi boatos https://x.com/QGdoPOP/status/1903522343919526377/video/1","https://twitter.com/i/web/status/1904338518605787256",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2578854,""quotes"":0}","2025-03-25T04:08:44.000Z","2025-03-24T22:04:34.000Z"
"2025-03-29T00:12:24.000Z","Desinformação em Políticas Públicas",X,2558917,euS2gojo,,"@deftonesdied e vc q eh tão mal comida q sente a necessidade de vir no twitter e espalhar um monte de desinformação https://x.com/_leocsilva/status/1904577685931630873/video/1","https://twitter.com/i/web/status/1905820308327555212",Resposta,"{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":2558916,""quotes"":0}","2025-03-29T03:25:55.000Z","2025-03-29T00:12:33.000Z"
"2025-03-26T15:35:29.000Z","Igualdade Racial ",X,2490188,JornalDosSports,,"Torcedor da Argentina faz gesto racista para os brasileiros no Monumental. 🎥 @tomersavoia https://x.com/futebol_info/status/1904733839269732787/video/1","https://twitter.com/i/web/status/1904965444110291445","Vídeo","{""favorites"":2,""replies"":1,""retweets"":1,""videoViews"":2490184,""quotes"":0}","2025-03-26T18:46:15.000Z","2025-03-26T15:35:40.000Z"
"2025-03-26T14:47:26.000Z","Igualdade Racial ",X,2411242,thenilso,,"@jubsmiyy A gente já entendeu que você se identifica anualmente com pessoas racistas, mas infelizmente não existe prêmio pra isso… só da um pouco de vergonha mesmo https://x.com/edairealityx/status/1782466416077078734/video/1","https://twitter.com/i/web/status/1904953352904900627",Resposta,"{""favorites"":2,""replies"":0,""retweets"":0,""videoViews"":2411240,""quotes"":0}","2025-03-26T17:59:12.000Z","2025-03-26T14:47:33.000Z"
"2025-03-21T18:56:41.000Z","Direitos das Crianças e Adolescentes","YouTube - Vídeos",2396544,"Camila da Mata","Quando um especialista sabe da importância do seu trabalho e a diferença que detalhes fazem","Quando um especialista sabe da importância do seu trabalho e a diferença que detalhes fazem. Deseja aplicar seu visto com um ...","http://www.youtube.com/watch?v=LQOiCJvV0gk","Vídeo","{""favorites"":0,""comments"":812,""views"":2250008,""likes"":145724}","2025-03-28T08:27:22.000Z","2025-03-28T08:27:22.000Z"
"2025-03-25T17:52:42.000Z","Acessibilidade e inclusão PCD",X,2396091,9twicez,,"@Nayeon0wO @gaysgeneraation amg ele n sabe oq eh capacitismo https://x.com/twicemvfile/status/1864903571332026741/video/1","https://twitter.com/i/web/status/1904637590063530100",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2396091,""quotes"":0}","2025-03-25T20:00:29.000Z","2025-03-25T17:52:52.000Z"
"2025-03-25T17:28:53.000Z","Proteção e Inclusão Vulneraveis: ",X,2395827,Nayeon0wO,,"@giacaralho Juro veyr sempre eh uma cacura veia usuária de grindr Preferem cuidar a onde entra o pau dos outros ao invés de lavar o cu podry delas https://x.com/twicemvfile/status/1864903571332026741/video/1","https://twitter.com/i/web/status/1904631595522220389",Resposta,"{""favorites"":1,""replies"":1,""retweets"":0,""videoViews"":2395825,""quotes"":0}","2025-03-25T19:34:52.000Z","2025-03-25T17:29:01.000Z"
"2025-03-25T17:21:13.000Z","Igualdade Racial ",X,2395778,Nayeon0wO,,"@thephooton Amg ele tem retweet em post racista oq você esperava https://x.com/twicemvfile/status/1864903571332026741/video/1","https://twitter.com/i/web/status/1904629666985435382",Resposta,"{""favorites"":1,""replies"":1,""retweets"":0,""videoViews"":2395776,""quotes"":0}","2025-03-25T19:26:26.000Z","2025-03-25T17:21:27.000Z"
"2025-03-22T21:32:28.000Z","Igualdade Racial ",X,2391764,gifdegatofofo,,"quando eu for perita criminal eu vou ter que fazer mt terapia, não pq verei mt cadáver e violência e sim pra n tirar um oitão e descarregar na cara de algum de vocês https://x.com/bottledfleet/status/1785159420273713651/video/1","https://twitter.com/i/web/status/1903605732315939046","Vídeo","{""favorites"":1,""replies"":1,""retweets"":0,""videoViews"":2391762,""quotes"":0}","2025-03-23T00:41:03.000Z","2025-03-22T21:32:37.000Z"
"2025-03-18T12:26:55.000Z","Desinformação em Políticas Públicas",X,2385575,blondedbyocean,,"pra uma situationship acontecer vc precisa se envolver com alguém que te odeie minimamente, tenha preguiça de se comunicar, deixar a desinformação e o achismo atrapalhar tudo e ser no minimo segunda opção https://x.com/bottledfleet/status/1785159420273713651/video/1","https://twitter.com/i/web/status/1902018888453247093","Vídeo","{""favorites"":3,""replies"":2,""retweets"":0,""videoViews"":2385570,""quotes"":0}","2025-03-18T15:36:15.000Z","2025-03-18T13:47:20.000Z"
"2025-03-23T08:49:32.000Z","Desinformação em Políticas Públicas",X,2349238,swtocry,,"os aviões de hoje servem mais pro casal maria da penha mas a doente da helena vai se doer e comer o juízo da prin já vi tudo https://x.com/minusmattk/status/1872413110394659091/video/1","https://twitter.com/i/web/status/1903776119951663261","Vídeo","{""favorites"":121,""replies"":1,""retweets"":9,""videoViews"":2349105,""quotes"":2}","2025-03-23T12:18:38.000Z","2025-03-23T08:49:39.000Z"
"2025-03-22T16:31:33.000Z","Igualdade Racial ",X,2346917,eoqthur,,"o nível de violência do ultimo de severance tipo ass serie do ano vms ter q ir aceitando https://x.com/bestoftulla/status/1284188536644698112/video/1","https://twitter.com/i/web/status/1903530004673155577","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2346917,""quotes"":0}","2025-03-22T19:43:59.000Z","2025-03-22T16:31:41.000Z"
"2025-03-18T22:42:56.000Z","Desinformação em Políticas Públicas",X,2328948,Gaelgabrieu,,"@AcervoCharts a fake news que a primeira foi a camila loures https://x.com/acervogeral/status/1725488889844977774/video/1","https://twitter.com/i/web/status/1902173914685390850",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2328948,""quotes"":0}","2025-03-19T04:37:09.000Z","2025-03-18T22:43:24.000Z"
"2025-03-31T14:34:08.000Z","Desinformação em Políticas Públicas",X,2322202,janelybig,,"neymar, futebol, música gospel, cristianismo, bolsonaro, lula, tiktoker, homens, ficar com fome, anúncio, mentiras, fofoca mal contada, arrogância, falta de dinheiro, minha vida depois do ensino médio, ignorância, paranóia ""não entendo nada de política"" https://x.com/servadesatnas/status/1563800824739938304/video/1","https://twitter.com/i/web/status/1906761945048338645","Vídeo","{""favorites"":6,""replies"":1,""retweets"":2,""videoViews"":2322193,""quotes"":0}","2025-03-31T16:49:53.000Z","2025-03-31T14:34:22.000Z"
"2025-03-18T18:57:29.000Z","Acessibilidade e inclusão PCD",X,2290053,mommyvitar,,"@Fernando_Fella @kimdumontt @PolonioCRF Usou o termo racista ''indio'': Argumento inválido KKKKKKKKKKKKKKKK https://x.com/harajakump3/status/1793408783210991819/video/1","https://twitter.com/i/web/status/1902117179929108554",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2290053,""quotes"":0}","2025-03-18T22:33:05.000Z","2025-03-18T18:57:43.000Z"
"2025-03-18T18:57:29.000Z","Igualdade Racial ",X,2290053,mommyvitar,,"@Fernando_Fella @kimdumontt @PolonioCRF Usou o termo racista ''indio'': Argumento inválido KKKKKKKKKKKKKKKK https://x.com/harajakump3/status/1793408783210991819/video/1","https://twitter.com/i/web/status/1902117179929108554",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2290053,""quotes"":0}","2025-03-18T22:33:05.000Z","2025-03-18T18:57:43.000Z"
"2025-03-28T13:08:27.000Z","Acessibilidade e inclusão PCD",X,2279959,highfazhion,,"@riwoopy ela é pcd n pss https://x.com/acervogeral/status/1902108763479237039/video/1","https://twitter.com/i/web/status/1905653220854149374",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2279959,""quotes"":0}","2025-03-28T16:23:35.000Z","2025-03-28T13:08:35.000Z"
"2025-03-18T15:59:28.000Z","Desinformação em Políticas Públicas",X,2253290,"Nando0___",,"Acabei de fazer a pior prova da mimha vida e nao foi a do enem https://x.com/tinasnowslut/status/1860893571378725037/video/1","https://twitter.com/i/web/status/1902072378693447892","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2253290,""quotes"":0}","2025-03-18T19:06:57.000Z","2025-03-18T16:11:35.000Z"
"2025-03-18T13:52:04.000Z","Desinformação em Políticas Públicas",X,2244975,perryclassic,,"comentem que fake news é crime https://x.com/tinasnowslut/status/1860893571378725037/video/1","https://twitter.com/i/web/status/1902040315315339271",Resposta,"{""favorites"":4,""replies"":0,""retweets"":0,""videoViews"":2244971,""quotes"":0}","2025-03-18T16:48:44.000Z","2025-03-18T14:52:17.000Z"
"2025-03-29T21:53:04.000Z","Desinformação em Políticas Públicas",X,2229717,irhdix,,"Acabei de levar um fecho da representante da sala por soltar informação falsa no grupo mds https://x.com/AlisZandile/status/1894394324432880100/video/1","https://twitter.com/i/web/status/1906147630511517802","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2229717,""quotes"":0}","2025-03-30T01:19:14.000Z","2025-03-29T21:53:14.000Z"
"2025-03-31T08:56:15.000Z","Proteção e Inclusão Vulneraveis: ",X,2192625,jjkpjmorango,,"https://x.com/sqzmeloon/status/1877224809316094306/video/1 e quando o conselho tutelar bater na minha porta","https://twitter.com/i/web/status/1906676916167336255","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2192625,""quotes"":0}","2025-03-31T12:23:24.000Z","2025-03-31T08:56:25.000Z"
"2025-03-20T13:32:11.000Z","Igualdade de Gênero",X,2186354,sdsdobts,,"@agustd_013 De que vc vive numa bolha incel e chata https://x.com/ot12loops/status/1856987012969959425/video/1","https://twitter.com/i/web/status/1902760088164552983",Resposta,"{""favorites"":2,""replies"":0,""retweets"":0,""videoViews"":2186352,""quotes"":0}","2025-03-20T16:42:09.000Z","2025-03-20T13:32:21.000Z"
"2025-03-30T21:59:22.000Z","Desinformação em Políticas Públicas",X,2157665,cariningning,,"agora esse leaker vai jogar umas vdds e umas fake news e a maioria caindo viva ao pão e circo https://x.com/qqrmeme/status/1614029788649332737/video/1","https://twitter.com/i/web/status/1906511603777888309","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2157665,""quotes"":0}","2025-03-31T01:20:31.000Z","2025-03-30T21:59:30.000Z"
"2025-03-24T00:20:10.000Z","Igualdade Racial ",X,2149982,OsupremoKaio,,"Se pegar a % de quem votou na aline nesse paredao vão pegar exatamente a % de racistas do Brasil #BBB25 https://x.com/bestoftulla/status/1629846849421996034/video/1","https://twitter.com/i/web/status/1904010322291159154","Vídeo","{""favorites"":8,""replies"":1,""retweets"":0,""videoViews"":2149973,""quotes"":0}","2025-03-24T03:17:16.000Z","2025-03-24T00:20:17.000Z"
"2025-03-31T22:38:51.000Z","Igualdade Racial ",X,2116481,inbetows,,"a doguinha da minha faculdade apareceu com sinal de violência hoje e eu se eu descobrir quem foi que fez isso essa ""pessoa"" vai apanhar até passar o resto da vida tendo que engolir comida por um canudo, e dessa vez eu não to brincando. https://x.com/archivejoker/status/1565447440156721154/video/1","https://twitter.com/i/web/status/1906883929983906045","Vídeo","{""favorites"":2,""replies"":0,""retweets"":0,""videoViews"":2116479,""quotes"":0}","2025-04-01T10:03:57.000Z","2025-03-31T22:39:00.000Z"
"2025-03-26T12:46:22.000Z","Igualdade Racial ",X,2115463,"eita_br",,"Negro racista? Isso existe? https://x.com/futebol_info/status/1904733839269732787/video/1","https://twitter.com/i/web/status/1904922887703699545","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2115463,""quotes"":0}","2025-03-26T15:53:52.000Z","2025-03-26T12:46:33.000Z"
"2025-03-23T11:42:10.000Z","Igualdade Racial ",X,2110473,anitternabrisa,,"@pewrlgoth @surrealgerloff @rubypaulista @bebadafavorita Se ela diz isso porque você acha que isso afeta em algo, só pq sua favorita é racista e sempre será conhecida por isso? https://x.com/Anitta/status/1773097668027261272/video/1","https://twitter.com/i/web/status/1903819564959367646",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2110473,""quotes"":0}","2025-03-23T14:58:12.000Z","2025-03-23T11:42:19.000Z"
"2025-03-26T00:02:44.000Z","Igualdade Racial ",X,2086283,"Jorgin_Luiis",,"N é possivel que todo mundo se junte e essa torcida que se uniu por causa da fala racista contra camila tenha esses numeros expressivos vsf https://x.com/qqrmeme/status/1489594508828422148/video/1","https://twitter.com/i/web/status/1904730711682167143","Vídeo","{""favorites"":1,""replies"":1,""retweets"":0,""videoViews"":2086281,""quotes"":0}","2025-03-26T03:35:04.000Z","2025-03-26T00:03:07.000Z"
"2025-03-21T12:24:20.000Z","Igualdade Racial ",X,2081986,murditta,,"anitters não tá sendo um grande mousse vcs postando videos da cuisa e da cud na tml, só tá mostrando q vcs são hipócritas e que falam mal delas aqui mas no off são fãs, e prova que vcs n se importam com o racismo da cuisa e só usam pra briga quando convém https://x.com/Anitta/status/1887654478813311183/video/1","https://twitter.com/i/web/status/1903105400896938103","Vídeo","{""favorites"":24,""replies"":1,""retweets"":3,""videoViews"":2081958,""quotes"":0}","2025-03-21T15:44:12.000Z","2025-03-21T12:24:27.000Z"
"2025-03-26T21:23:53.000Z","Igualdade de Gênero",X,2057122,cesarrrfm,,"se a gente rejeitar bastante uns aos outros a gente pode chegar em um nivel hetero incel gay onde vai ter outros gays dispostos a pagarem pra sair com a gente levar a gente pra europa casar pq comida gratis eh otimo mas o nome ja diz nao tem valor https://x.com/sqzmeloon/status/1877224809316094306/video/1","https://twitter.com/i/web/status/1905053124466753669","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2057122,""quotes"":0}","2025-03-27T00:36:22.000Z","2025-03-26T21:24:04.000Z"
"2025-03-25T22:39:35.000Z","Proteção e Inclusão Vulneraveis: ",X,2028688,nextlevelana,,"parem de pedir curival junior de volta no são paulo pqp deixem esse velho caduco pra lá https://x.com/acervogeral/status/1509357916603793410/video/1","https://twitter.com/i/web/status/1904709787587146055","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":2028688,""quotes"":0}","2025-03-26T02:10:35.000Z","2025-03-25T22:39:43.000Z"
"2025-03-18T10:14:51.000Z","Acessibilidade e inclusão PCD",X,2009968,chronosauruskz,,"@kozaikkkjk Não se faz de retardado nao Kozai, chegar em casa vc toma o que sobrou dos remedio e da uma dormidinha ok? https://x.com/erosreacts/status/1600199447769583619/video/1","https://twitter.com/i/web/status/1901985653400744290",Resposta,"{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":2009967,""quotes"":0}","2025-03-18T14:54:29.000Z","2025-03-18T11:47:30.000Z"
"2025-03-26T11:55:03.000Z","Igualdade Racial ",X,2008570,"sujunior_0",,"Os torcedores da Argentina fazemos gestos racistas. Eles acharam msm que a “torcida” deles iam parar. https://x.com/futebol_info/status/1904733839269732787/video/1","https://twitter.com/i/web/status/1904909971084435809","Vídeo","{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":2008569,""quotes"":0}","2025-03-26T15:08:33.000Z","2025-03-26T11:55:15.000Z"
"2025-03-30T11:42:58.000Z","Igualdade de Gênero",X,1996705,irenesofunny,,"queria que misandria existisse mesmo e afetasse a vida dos homens pra eu ajudar a contribuir na taxa de suy https://x.com/gecoacervo/status/1878443438737109038/video/1","https://twitter.com/i/web/status/1906356480527245457","Vídeo","{""favorites"":3,""replies"":1,""retweets"":0,""videoViews"":1996701,""quotes"":0}","2025-03-30T15:00:40.000Z","2025-03-30T11:43:06.000Z"
"2025-03-26T16:56:07.000Z","Proteção e Inclusão Vulneraveis: ",X,1989273,updowney,,"the avengers grupão foda mesmo pq depois que acabou nunca mais a marvel conseguiu fazer um sucesso solitário como antigamente, sempre tem que pegar os véio de guerra pra prender o público em novas histórias, goste ou não, os 6 bichin eram o momento https://x.com/sqzmeloon/status/1877224809316094306/video/1","https://twitter.com/i/web/status/1904985738506125735","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1989273,""quotes"":0}","2025-03-26T20:09:24.000Z","2025-03-26T16:56:24.000Z"
"2025-03-18T20:07:55.000Z","Igualdade Racial ",X,1980581,lidiachaib,,"Horror de cada dia em São Paulo. A polícia mais violenta e racista do mundo https://x.com/douglasprotazio/status/1901671263929507935/video/1","https://twitter.com/i/web/status/1902134904143614082","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1980581,""quotes"":0}","2025-03-19T01:29:36.000Z","2025-03-18T20:54:10.000Z"
"2025-03-24T23:03:56.000Z","Igualdade Racial ",X,1977134,"Nando0___",,"Gente e muita xenofobia ficar muito irritado com o jeito do gemeo? #BBB25 #BBB https://x.com/acervogeral/status/1509357916603793410/video/1","https://twitter.com/i/web/status/1904353527549325704","Vídeo","{""favorites"":1,""replies"":1,""retweets"":0,""videoViews"":1977131,""quotes"":1}","2025-03-25T04:26:35.000Z","2025-03-24T23:04:03.000Z"
"2025-03-28T13:56:14.000Z","Desinformação em Políticas Públicas",X,1967432,"alicetosi_",,"@estudevini passei na particular daqui da minha cidade com nota do enem kkkkk https://x.com/_leocsilva/status/1904577685931630873/video/1","https://twitter.com/i/web/status/1905665244287980030",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1967432,""quotes"":0}","2025-03-28T16:05:56.000Z","2025-03-28T13:56:23.000Z"
"2025-03-26T13:13:44.000Z","Desinformação em Políticas Públicas",X,1957496,luckyyttk,,"A sensação de saber que o Bolsonaro é réu depois de ficar na lama das fake news que ele tinha morrido https://x.com/acervogeral/status/1902829118955090142/video/1","https://twitter.com/i/web/status/1904929774373339266","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1957496,""quotes"":0}","2025-03-26T16:31:30.000Z","2025-03-26T13:13:54.000Z"
"2025-03-20T01:41:37.000Z","Igualdade Racial ",X,1935396,jkkcrazy,,"@bzawill @_aZyra_ @Eryoon_ não é surpresa uma premiação racista e xenofóbica boicotar artistas racializados, agr mico é a tua fav ter 2 grammys, 1 deles graças ao feat, de 18 indicações mesmo sendo branca e tendo todos os privilégios https://x.com/BuzzingPop/status/1808669769979097098/video/1","https://twitter.com/i/web/status/1902581268732096982",Resposta,"{""favorites"":2,""replies"":0,""retweets"":0,""videoViews"":1935394,""quotes"":0}","2025-03-20T05:01:45.000Z","2025-03-20T01:41:55.000Z"
"2025-03-26T11:20:15.000Z","Igualdade Racial ",X,1919807,AcervoSports,,"Torcedor da argentina fazendo gesto racista durante jogo da seleção viraliza https://x.com/futebol_info/status/1904733839269732787/video/1","https://twitter.com/i/web/status/1904901212404617537","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1919807,""quotes"":0}","2025-03-26T14:33:24.000Z","2025-03-26T11:20:21.000Z"
"2025-03-23T12:58:08.000Z","Igualdade Racial ",X,1917195,ITSKOKOMl,,"aí esse povo é muito chato com essa história de racismo do overwatch como se a proposta do jogo não fosse literalmente uma sociedade dividida entre pessoas que apoiam e não apoiam os omnicos e existe personagens da própria overwatch racistas desde 2016 https://x.com/bratfolder/status/1875567789991469184/video/1","https://twitter.com/i/web/status/1903838684970881266","Vídeo","{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":1917194,""quotes"":0}","2025-03-23T16:12:01.000Z","2025-03-23T12:58:19.000Z"
"2025-03-28T08:59:37.000Z","Desinformação em Políticas Públicas",X,1902371,barbiecomentaa,,"eu morro com esse povo minimizando o fracasso deles inventando uma fake news sobre o ballet a cada 10min bichas eh babado viu https://x.com/acervozx/status/1800303770162565414/video/1","https://twitter.com/i/web/status/1905590600306495884","Vídeo","{""favorites"":111,""replies"":2,""retweets"":22,""videoViews"":1902236,""quotes"":0}","2025-03-28T12:03:34.000Z","2025-03-28T08:59:44.000Z"
"2025-03-18T13:12:11.000Z","Igualdade Racial ",X,1895595,nicolasviad,,"o ricardo depois de dar a mesma punição pra quem mexeu no celular pra quem foi racista https://x.com/positioz/status/1746660036707848441/video/1","https://twitter.com/i/web/status/1902030280354930809","Vídeo","{""favorites"":1,""replies"":1,""retweets"":1,""videoViews"":1895592,""quotes"":0}","2025-03-18T16:22:49.000Z","2025-03-18T14:15:00.000Z"
"2025-03-18T19:37:19.000Z","Acessibilidade e inclusão PCD",X,1877943,saellux,,"hoje eu me arrasei muito, usei clarisse do legião urbana como repertório cultural na introdução de uma redação sobre desafios da inclusão de pessoas com deficiência no mercado de trabalho https://x.com/alexcacervo/status/1739479309562057129/video/1","https://twitter.com/i/web/status/1902127201547440489","Vídeo","{""favorites"":1,""replies"":0,""retweets"":0,""videoViews"":1877942,""quotes"":0}","2025-03-18T23:37:09.000Z","2025-03-18T19:42:24.000Z"
"2025-03-28T19:14:34.000Z","Proteção e Inclusão Vulneraveis: ",X,1865151,anistonloverr,,"Esse moleque achou msm que ia se crescer pra cima da mami vitória strada e ela ia engolir calada, aqui não chico bento #bbb25 https://x.com/ttdozitto/status/1884665239783809454/video/1","https://twitter.com/i/web/status/1905745353938546712","Vídeo","{""favorites"":31,""replies"":1,""retweets"":4,""videoViews"":1865115,""quotes"":0}","2025-03-28T22:56:53.000Z","2025-03-28T19:14:40.000Z"
"2025-03-26T14:50:28.000Z","Acessibilidade e inclusão PCD",X,1860256,gottatwice,,"aiii meu ficante aleijado apareceu amooooo https://x.com/gecoacervo/status/1878443438737109038/video/1","https://twitter.com/i/web/status/1904954119103586593","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1860256,""quotes"":0}","2025-03-26T18:03:10.000Z","2025-03-26T14:50:39.000Z"
"2025-03-25T21:14:59.000Z","Igualdade Racial ",X,1846363,itzschelsea,,"eu não queria perder pra esses putos racistas da argentina mas eu sinto um prazer enorme vendo essa seleção brasileira fracassando https://x.com/Douha__/status/1655970536843796488/video/1","https://twitter.com/i/web/status/1904688496670876032","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1846363,""quotes"":0}","2025-03-26T00:59:22.000Z","2025-03-25T21:15:18.000Z"
"2025-03-19T16:11:09.000Z","Desinformação em Políticas Públicas",X,1844051,riquinhoxxy,,"depois de 7 anos criei coragem de ver minhas notas do enem 2018 e eu não tô acreditando no que tô vendo https://x.com/lebrancomilgrau/status/1805420305323565274/video/1","https://twitter.com/i/web/status/1902437706220650631","Vídeo","{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":1844050,""quotes"":0}","2025-03-19T19:40:51.000Z","2025-03-19T16:11:18.000Z"
"2025-03-26T00:44:38.000Z","Igualdade Racial ",X,1841561,jananitta,,"@tanssini_r @padresadico @updatecharts racista pra mim n tem cv mais nao...pode ter o problema q for. q ela ofenda as gays, ja q amam tanto e defendem, mas com racista ja tem q ser na base do murro https://x.com/sopademacaco02/status/1903510545325601126/video/1","https://twitter.com/i/web/status/1904741257890373913",Resposta,"{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":1841560,""quotes"":0}","2025-03-26T04:13:23.000Z","2025-03-26T00:44:47.000Z"
"2025-03-26T00:43:29.000Z","Igualdade Racial ",X,1841560,jananitta,,"@betiranha amo muito...pra mim racista, independente do problema mental nao passa mais. aguardando o video de algum carioca dando um supapo nela apos um ato racista https://x.com/sopademacaco02/status/1903510545325601126/video/1","https://twitter.com/i/web/status/1904740967686566389",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1841560,""quotes"":0}","2025-03-26T04:13:02.000Z","2025-03-26T00:43:40.000Z"
"2025-03-19T02:11:43.000Z","Acessibilidade e inclusão PCD",X,1839276,bbeybluess,,"atolei o cotonete no ouvido sem querer e agora to surdinha pqp https://x.com/lebrancomilgrau/status/1805420305323565274/video/1","https://twitter.com/i/web/status/1902226457503416493","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1839276,""quotes"":0}","2025-03-19T06:49:45.000Z","2025-03-19T02:17:26.000Z"
"2025-03-19T16:53:55.000Z","Desinformação em Políticas Públicas",X,1838996,"Kreideprinz_r",,"@luka_S2_ Vai ler um pouco antes de divulgar desinformação amore, a Sara c6 supera o bennet, o buff dela dura exatamente a duração da ult da rainden, e o buff dela escala com o atk base da sara e da arma, alem do nível da habilidade https://x.com/bestoftulla/status/1269364494968422401/video/1","https://twitter.com/i/web/status/1902448467177263473",Resposta,"{""favorites"":1,""replies"":1,""retweets"":0,""videoViews"":1838994,""quotes"":0}","2025-03-19T21:41:19.000Z","2025-03-19T16:54:05.000Z"
"2025-03-22T14:40:22.000Z","Desinformação em Políticas Públicas",X,1806250,uaivito,,"HOJE TEM SPACE DO TEAM BALLET boatos que vai ser o maior space de todos https://x.com/julsbrina/status/1879755023841890501/video/1","https://twitter.com/i/web/status/1903502023410036794","Vídeo","{""favorites"":175,""replies"":1,""retweets"":31,""videoViews"":1806043,""quotes"":0}","2025-03-22T17:50:25.000Z","2025-03-22T14:40:32.000Z"
"2025-03-23T00:05:20.000Z","Igualdade Racial ",X,1793771,marceloafim,,"me chamaram de racista porque confundi duas irmãs gêmeas https://x.com/qqrmeme/status/1461322579898159117/video/1","https://twitter.com/i/web/status/1903644204409987216","Vídeo","{""favorites"":1,""replies"":0,""retweets"":0,""videoViews"":1793770,""quotes"":0}","2025-03-23T03:13:54.000Z","2025-03-23T00:05:29.000Z"
"2025-03-28T11:58:16.000Z","Combate à violência contra a mulher",X,1789104,belemtransito,,"ACUSAÇÃO Juliana Oliveira, ex-assistente de palco e ex-produtora do The Noite (SBT) apresentou uma representação criminal no MP-SP contra Otávio Mesquita. As acusações são de estupro durante uma gravação Mesquita teria tocado nas partes íntimas de Juliana https://x.com/otavi0XI/status/1905318648798904680/video/1","https://twitter.com/i/web/status/1905635557343977889","Vídeo","{""favorites"":2,""replies"":0,""retweets"":0,""videoViews"":1789102,""quotes"":0}","2025-03-28T13:45:44.000Z","2025-03-28T11:58:24.000Z"
"2025-03-20T03:17:59.000Z","Acessibilidade e inclusão PCD",X,1769086,Blinkclassic,,"e quando a jisoo disse ""bolsonaro é surdo o lula um ditador"" https://x.com/jisoogaIIery/status/1890268104049205345/video/1","https://twitter.com/i/web/status/1902605522781556964","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1769086,""quotes"":0}","2025-03-20T06:26:31.000Z","2025-03-20T03:18:10.000Z"
"2025-03-19T14:34:36.000Z","Desinformação em Políticas Públicas",X,1766052,danidanimoon,,"fui pro aulão do enem esperando estudar e recebi uma campanha eleitoral do Cláudio Castro https://x.com/acervogeral/status/1509357916603793410/video/1","https://twitter.com/i/web/status/1902413407380500566","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1766052,""quotes"":0}","2025-03-19T18:32:37.000Z","2025-03-19T14:34:51.000Z"
"2025-03-21T11:41:31.000Z","Igualdade Racial ",X,1738117,cowboyshauna,,"@goticismos lottie gostando da violência da shauna enquanto a melissa não aguentou o primeiro desprezo https://x.com/gecoacervo/status/1878443438737109038/video/1","https://twitter.com/i/web/status/1903094628649222481",Resposta,"{""favorites"":1,""replies"":0,""retweets"":0,""videoViews"":1738116,""quotes"":0}","2025-03-21T15:34:17.000Z","2025-03-21T11:41:38.000Z"
"2025-03-27T14:59:45.000Z","Acessibilidade e inclusão PCD",X,1709474,fabfroot,,"(literalmente neurodivergente pq eu tava na area pcd) https://x.com/coastlinesfiles/status/1713568983662694843/video/1","https://twitter.com/i/web/status/1905318841921540333",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":1709474,""quotes"":0}","2025-03-27T17:04:08.000Z","2025-03-27T14:59:54.000Z"
